timestamp,plate_number,vehicle_type,cross_count,reverse_count
2024-04-28 11:25:01,ธฬ1242,pickup,0,0
2024-04-28 11:30:01,7460,bus,0,0
2024-04-28 13:40:01,ร2272,taxi,0,0
2024-04-28 13:40:01,ก2255,taxi,0,0
2024-04-28 13:45:01,ก6911,tuktuk,0,0
2024-04-28 13:45:01,4ม2771,tuktuk,7,4
2024-04-28 13:45:01,ก6991,tuktuk,0,0
2024-04-28 13:45:01,7ผ2277,truck,0,0
2024-04-28 13:45:01,ก6911,tuktuk,0,0
2024-04-28 13:45:01,4น2777,tuktuk,0,0
2024-04-28 13:45:01,ก6911,tuktuk,0,0
2024-04-28 13:50:01,4ผ2477,tuktuk,0,0
2024-04-28 13:50:01,ก6991,tuktuk,0,0
2024-04-28 13:50:01,7ต2777,tuktuk,0,0
2024-04-28 13:50:01,ก63911,tuktuk,0,0
2024-04-28 14:00:01,กน2477,bus,0,0
2024-04-28 14:00:01,ก63991,tuktuk,0,0
2024-04-28 14:00:01,4ผ2777,motorbike,0,0
2024-04-28 14:00:01,ก6391,tuktuk,0,0
2024-04-28 14:00:01,ก63911,tuktuk,0,0
2024-04-28 14:05:01,กผ2277,tuktuk,2,0
2024-04-28 14:05:01,ก6991,tuktuk,0,0
2024-04-28 14:05:01,ก2477,tuktuk,0,0
2024-04-28 14:05:01,ก63991,tuktuk,0,0
2024-04-28 14:10:01,4ต4777,tuktuk,0,0
2024-04-28 14:10:01,ก6391,tuktuk,0,0
2024-04-28 14:10:01,7ผ2777,tuktuk,0,0
2024-04-28 14:10:01,ก6991,tuktuk,0,0
2024-04-28 14:10:01,4ม2777,bus,0,2
2024-04-28 14:10:01,ก63991,tuktuk,0,0
2024-04-28 14:10:01,7ผ2277,truck,0,0
2024-04-28 14:10:01,ก6391,tuktuk,0,0
2024-04-28 14:20:01,กญ2237,other,0,0
2024-04-28 14:30:01,2ฒฉ452,sedan,0,0
2024-04-28 14:30:01,1ฒม952,sedan,0,0
2024-04-28 14:35:01,มฎ3237,taxi,0,0
2024-04-28 14:40:01,มฎ3237,taxi,0,0
2024-04-28 15:00:01,อล2656,pickup,0,0
2024-04-28 15:05:01,อล2656,hatchback,3,10
2024-04-28 15:05:01,อล2656,pickup,0,8
2024-04-28 15:05:01,อล2656,pickup,0,0
2024-04-28 15:05:01,อล2656,pickup,0,0
2024-04-28 15:10:01,อล2656,pickup,0,0
2024-04-28 15:10:01,อล2656,suv,3,7
2024-04-28 15:10:01,อล2656,pickup,0,0
2024-04-28 15:10:01,อล2656,pickup,0,0
2024-04-28 15:10:01,อล2656,pickup,0,0
2024-04-28 15:15:01,อล2656,pickup,4,7
2024-04-28 15:15:01,อล2656,suv,0,0
2024-04-28 15:15:01,อล2656,pickup,2,2
