timestamp_precise,plate_number,vehicle_type,cross_count,reverse_count
2024-07-25 09:56:34.614,ทฎ5035,taxi,2,0
2024-07-25 10:01:31.254,สก2910,tuktuk,0,0
2024-07-25 10:03:53.694,สก4584,tuktuk,0,0
2024-07-25 10:19:25.886,กง3125,motorbike,0,0
2024-07-25 10:37:16.122,กง2570,truck,0,1
2024-07-25 10:39:17.968,สก5272,tuktuk,4,0
2024-07-25 10:50:32.871,1กก2556,taxi,0,1
2024-07-25 10:50:47.147,สก4971,tuktuk,0,0
2024-07-25 10:54:37.082,ฮอ16,pickup,1,3
2024-07-25 11:03:22.224,มช278,van,0,0
2024-07-25 11:07:12.363,สก4036,tuktuk,0,0
2024-07-25 11:11:45.610,1นจ8939,pickup,1,0
2024-07-25 11:17:07.604,338447,van,0,0
2024-07-25 11:17:58.230,9กผ6188,suv,1,1
2024-07-25 11:38:32.780,ทห7488,pickup,0,0
2024-07-25 11:43:16.945,สก3308,tuktuk,0,0
2024-07-25 11:48:55.454,ศม2142,pickup,8,2
2024-07-25 12:02:53.311,338447,van,1,2
2024-07-25 12:36:21.219,สก2104,tuktuk,0,0
2024-07-25 12:37:15.203,สก2104,tuktuk,1,1
2024-07-25 12:39:39.042,1นข226,hatchback,6,0
2024-07-25 12:41:02.263,1ขล2104,sedan,0,0
2024-07-25 12:44:57.077,ฎก3340,tuktuk,0,0
2024-07-25 12:50:09.877,328648,suv,0,0
2024-07-25 13:25:35.150,บ22071,van,1,7
2024-07-25 13:26:53.968,1กล485,other,0,0
2024-07-25 14:04:58.077,340774,hatchback,1,1
2024-07-25 14:07:21.960,มก4025,taxi,0,1
2024-07-25 14:13:43.337,3ก3722,sedan,1,1
2024-07-25 14:13:48.816,3ก3385,taxi,0,0
2024-07-25 14:14:13.689,30165,taxi,0,0
2024-07-25 14:14:54.317,กฉ4112,taxi,0,0
2024-07-25 14:15:48.749,ฆฐ7960,sedan,0,0
2024-07-25 14:16:53.249,1กร5075,taxi,0,0
2024-07-25 14:17:35.837,1มค8186,taxi,0,0
2024-07-25 14:21:40.572,333070,taxi,0,0
2024-07-25 14:21:54.929,3กก4010,taxi,0,0
2024-07-25 14:22:02.046,703028,taxi,0,0
2024-07-25 14:23:15.905,ว2075,taxi,0,0
2024-07-25 14:23:20.144,3ก2522,taxi,0,0
2024-07-25 14:23:26.902,ก3437,sedan,0,0
2024-07-25 14:24:28.045,5ขถ5170,pickup,0,1
2024-07-25 14:30:43.148,สก9275,taxi,0,0
2024-07-25 14:30:48.267,302554,taxi,0,0
2024-07-25 14:33:57.733,ท2511,sedan,1,0
2024-07-25 14:35:36.271,301884,sedan,1,0
2024-07-25 14:35:43.748,ทฎ2220,sedan,0,0
2024-07-25 14:35:49.507,ก2222,taxi,0,0
2024-07-25 14:35:56.145,ฆธ6537,taxi,0,0
2024-07-25 14:36:49.370,1มข32,sedan,0,1
2024-07-25 14:39:33.204,333225,taxi,0,1
2024-07-25 14:40:39.510,1มฐ5907,taxi,0,2
2024-07-25 14:40:49.867,1มข1865,taxi,0,0
2024-07-25 14:41:50.490,303571,taxi,0,0
2024-07-25 14:42:23.600,3ก2558,taxi,2,1
2024-07-25 14:47:24.240,ทก1550,sedan,0,0
2024-07-25 14:48:58.334,101197,taxi,0,0
2024-07-25 14:49:06.331,32222,taxi,0,0
2024-07-25 14:51:36.973,กจ235,taxi,0,0
2024-07-25 14:51:48.970,3ร7360,sedan,0,0
2024-07-25 14:52:59.110,บฎ7719,taxi,0,0
2024-07-25 14:53:10.347,กต7722,taxi,0,0
2024-07-25 14:54:54.078,3ต3595,sedan,0,0
2024-07-25 14:54:58.678,32215,taxi,0,0
2024-07-25 14:55:31.311,1มฬ1971,taxi,0,0
2024-07-25 14:55:56.664,ฎ324,taxi,0,0
2024-07-25 14:59:12.131,ม37788,taxi,0,1
2024-07-25 15:02:13.283,1กฐ1985,sedan,4,3
2024-07-25 15:03:55.934,3ก3225,taxi,1,7
2024-07-25 15:04:39.162,1มก2221,sedan,0,0
2024-07-25 15:05:36.510,305180,taxi,1,0
2024-07-25 15:06:38.253,3ม2282,sedan,0,0
2024-07-25 15:09:47.080,ท3555,sedan,0,1
2024-07-25 15:18:10.587,3ง270,taxi,0,1
2024-07-25 15:20:09.518,กง2525,sedan,0,0
2024-07-25 15:25:46.387,3กก9565,taxi,0,1
2024-07-25 15:26:08.501,1ก3571,van,0,0
2024-07-25 15:32:32.557,1บ2406,pickup,0,0
2024-07-26 02:15:08.638,กร6332,pickup,0,0
2024-07-26 02:18:25.945,2ฒษ6880,pickup,0,0
2024-07-26 02:31:00.303,มช7221,taxi,2,0
2024-07-26 02:32:06.405,4กร5004,hatchback,0,0
2024-07-26 02:34:28.846,สก1551,truck,0,0
2024-07-26 02:41:07.501,4ขฉ8555,pickup,0,0
2024-07-26 02:48:31.101,ทห3785,pickup,4,0
2024-07-26 02:57:21.721,1มค2603,taxi,0,0
2024-07-26 02:58:18.705,1ขก9377,sedan,2,0
2024-07-26 02:59:46.920,ทฬ1830,taxi,1,0
2024-07-26 03:13:07.348,1มข8157,motorbike,1,0
2024-07-26 03:16:28.455,วจ1798,sedan,0,0
2024-07-26 03:16:43.051,ชฬ8044,sedan,0,0
2024-07-26 03:18:43.817,36174,taxi,0,0
2024-07-26 03:26:35.254,1ษ5581,taxi,2,0
2024-07-26 03:27:32.238,3ฒพ5260,bus,0,0
2024-07-26 03:29:36.323,2ฌ16,pickup,0,0
2024-07-26 03:40:33.991,30040,bus,0,0
2024-07-26 03:43:46.298,กท8716,sedan,4,0
2024-07-26 03:46:08.981,304470,other,1,0
2024-07-26 03:49:18.807,8กร5516,sedan,0,0
2024-07-26 05:34:33.084,1มก7815,taxi,1,0
2024-07-26 05:43:55.934,9กฆ1254,hatchback,0,1
2024-07-26 05:44:48.919,ทฮ9259,pickup,0,0
2024-07-26 05:45:45.508,4ขค4014,bus,0,1
2024-07-26 09:02:15.362,324880,truck,0,0
2024-07-26 09:43:15.185,32496,tuktuk,1,1
2024-07-26 09:55:25.633,341587,bus,2,1
2024-07-26 10:19:00.093,สก1124,tuktuk,0,0
2024-07-26 10:25:43.988,สก4682,tuktuk,0,0
2024-07-26 10:33:49.216,ก3520,bus,0,0
2024-07-26 10:49:58.076,333132,van,0,0
2024-07-26 10:56:40.892,122051,truck,0,0
2024-07-26 10:57:51.752,5ก670,tuktuk,2,2
2024-07-26 11:25:02.160,ทฬ2435,sedan,0,1
2024-07-26 11:26:51.729,3ข531,truck,0,0
2024-07-26 11:48:40.338,3311,truck,4,0
2024-07-26 12:48:16.425,กธ752,van,1,3
2024-07-26 12:59:47.999,344731,other,1,1
2024-07-26 13:02:15.922,สก2024,tuktuk,2,0
2024-07-26 13:05:18.514,344473,van,0,0
2024-07-26 13:19:46.439,2จ971,van,0,0
2024-07-26 13:49:53.318,331728,other,1,0
2024-07-26 14:55:26.272,3ศ3225,taxi,0,0
2024-07-26 14:55:59.863,501075,sedan,0,0
2024-07-26 14:59:52.558,30322,taxi,5,0
2024-07-26 15:00:50.627,3บ2725,pickup,0,0
2024-07-26 15:00:55.625,3มก2202,taxi,0,0
2024-07-26 15:02:31.358,2กร9265,taxi,0,1
2024-07-26 15:03:32.461,300245,taxi,0,0
2024-07-26 15:10:09.398,ทส4700,sedan,1,6
2024-07-26 15:11:19.138,3กพ2272,taxi,1,2
2024-07-26 15:11:35.134,3มธ778,taxi,0,0
2024-07-26 15:12:27.959,กก2225,sedan,0,0
2024-07-26 15:12:32.598,กก5400,taxi,0,0
2024-07-26 15:13:49.656,1ง1525,sedan,0,0
2024-07-26 15:17:20.961,7กท4385,taxi,0,1
2024-07-26 15:19:39.162,ฌห6482,sedan,0,1
2024-07-26 15:20:09.397,ฆ2242,taxi,0,0
2024-07-26 15:27:54.472,332234,sedan,0,0
2024-07-26 15:33:49.496,330072,taxi,0,0
2024-07-26 15:33:55.375,กก2575,taxi,0,0
2024-07-26 15:43:14.066,304042,sedan,0,0
2024-07-26 15:43:26.822,กพ7975กพ7055,motorbike,0,0
2024-07-26 16:00:56.305,309400,pickup,0,0
2024-07-26 16:02:45.874,702220,other,0,0
2024-07-26 16:12:07.364,กง4472,suv,0,0
2024-07-26 16:13:37.820,3กธ2406,sedan,0,0
2024-07-26 16:20:23.754,ก4570,pickup,0,0
2024-07-27 02:13:13.306,ษร307,sedan,0,0
2024-07-27 02:19:28.645,กบ765,pickup,0,0
2024-07-27 02:27:12.363,มอ1375,taxi,0,0
2024-07-27 02:27:14.842,1ฬ934,taxi,0,0
2024-07-27 02:28:25.103,7กน7502,hatchback,0,0
2024-07-27 02:30:54.265,ก1135,pickup,0,0
2024-07-27 02:31:47.852,1ฒล7566,pickup,0,0
2024-07-27 02:31:58.487,2ฒร1407,pickup,0,0
2024-07-27 02:32:21.121,ญฐ4032,pickup,0,0
2024-07-27 02:34:47.440,1ข2225,taxi,0,0
2024-07-27 02:40:34.270,1มก6081,pickup,0,0
2024-07-27 02:40:46.148,ญกฬ2539,pickup,0,0
2024-07-27 02:42:33.597,1มฎ6094,taxi,0,0
2024-07-27 02:42:43.474,ชช242,sedan,2,0
2024-07-27 02:43:34.820,มบ1792,pickup,0,0
2024-07-27 02:43:44.697,804734,truck,0,0
2024-07-27 02:44:02.812,1มศ8875,taxi,0,0
2024-07-27 02:44:10.690,5กฬ7173,pickup,1,0
2024-07-27 02:47:08.364,ทห1705,pickup,0,0
2024-07-27 02:47:29.358,1ฬ6171,sedan,0,0
2024-07-27 02:49:02.572,3กล9014,pickup,0,0
2024-07-27 02:49:06.331,บ4435,motorbike,0,0
2024-07-27 02:49:20.087,ส21575,motorbike,0,0
2024-07-27 02:49:59.076,ช4000,suv,0,0
2024-07-27 02:50:46.867,1กจ9122,pickup,0,0
2024-07-27 02:51:10.261,1ม05464,taxi,0,0
2024-07-27 02:51:31.375,1มร7180,taxi,0,1
2024-07-27 02:56:02.503,กฒ1151,sedan,0,0
2024-07-27 02:56:56.968,บว3550,pickup,1,1
2024-07-27 03:00:48.507,1มข9477,taxi,0,0
2024-07-27 03:00:55.505,ทศ8401,pickup,0,0
2024-07-27 03:17:23.241,307458,bus,0,0
2024-07-27 05:20:21.874,302279,other,0,0
2024-07-27 05:21:20.858,345520,pickup,0,0
2024-07-27 05:29:59.075,12375,pickup,0,0
2024-07-27 06:29:54.678,ส1735,tuktuk,1,0
2024-07-27 06:49:36.443,ฮฮ2577,other,1,1
2024-07-27 07:21:13.220,4ขฒ518,sedan,4,1
2024-07-27 07:21:44.971,338815,van,0,0
2024-07-27 07:31:54.848,345619,van,1,0
2024-07-27 08:16:28.255,345509,pickup,1,0
2024-07-27 08:19:04.451,สก2765,tuktuk,0,0
2024-07-27 08:31:41.732,1กยฎ407,bus,0,1
2024-07-27 08:33:03.349,1ขจ2766,pickup,0,0
2024-07-27 08:44:31.724,343830,pickup,0,0
2024-07-27 08:46:59.607,37777,truck,0,0
2024-07-27 09:02:19.122,ส35,bus,0,0
2024-07-27 09:12:48.953,8ล1244,van,0,0
2024-07-27 09:13:22.823,ม44773,van,0,0
2024-07-27 09:13:34.580,ส2379,truck,0,0
2024-07-27 09:15:37.630,ฮอ7087,van,1,0
2024-07-27 09:28:45.857,ก45,truck,0,0
2024-07-27 09:33:56.813,สก3923,tuktuk,0,0
2024-07-27 09:34:20.927,สก4584,tuktuk,0,0
2024-07-27 09:59:22.446,สศ1563,tuktuk,0,1
2024-07-27 10:00:11.518,กก2735,motorbike,0,0
2024-07-27 10:13:13.386,สก2290,tuktuk,1,1
2024-07-27 10:17:52.392,344773,van,1,0
2024-07-27 10:25:16.275,801443,van,2,0
2024-07-27 10:41:42.612,3ก2780,tuktuk,0,0
2024-07-27 11:05:50.386,ฮก7772,pickup,2,2
2024-07-27 12:58:49.616,32550,truck,0,1
2024-07-27 13:00:15.276,ฆฬ3150,bus,0,0
2024-07-27 13:00:31.991,5กญ7063,sedan,0,0
2024-07-27 13:01:39.132,1มข252,sedan,0,2
2024-07-27 13:10:04.879,3ก9252,taxi,0,1
2024-07-27 13:10:20.635,กบ4275กก7345,tuktuk,0,0
2024-07-27 13:10:27.753,82555,sedan,1,1
2024-07-27 13:11:07.262,6กม3142,truck,0,0
2024-07-27 13:11:53.609,ท4113,pickup,0,1
2024-07-27 13:12:27.599,ท7405,taxi,0,0
2024-07-27 13:13:34.700,1มร8592,taxi,0,0
2024-07-27 13:14:53.438,ส2354,sedan,0,0
2024-07-27 13:17:28.960,สก3522,sedan,0,0
2024-07-27 13:17:36.836,มส1405,pickup,0,0
2024-07-27 13:18:04.109,ทก2638,sedan,0,0
2024-07-27 13:18:45.337,2ฒค9227,pickup,0,1
2024-07-27 13:18:58.453,ทก4521,sedan,0,0
2024-07-27 13:19:32.364,3ศ4559,suv,0,0
2024-07-27 13:19:41.001,ก9555,sedan,0,0
2024-07-27 13:20:26.153,1มส2182,taxi,0,0
2024-07-27 13:20:45.267,กข5051,taxi,0,0
2024-07-27 13:26:48.730,3ก2501,taxi,0,0
2024-07-27 13:27:36.836,333451,other,0,0
2024-07-27 13:27:42.594,301407,sedan,0,0
2024-07-27 13:27:49.472,1กฉ3485,pickup,3,1
2024-07-27 13:28:19.345,1ข5425,other,0,0
2024-07-27 13:28:51.095,ทห6060,other,1,0
2024-07-27 13:30:36.990,กก2362,sedan,0,0
2024-07-27 13:30:39.990,ฆฐ4441,taxi,0,0
2024-07-27 13:30:50.267,4ขฮ3619,other,0,0
2024-07-27 13:31:36.494,142591,taxi,0,0
2024-07-27 13:32:03.246,บฬ4117,sedan,0,0
2024-07-27 13:32:44.475,4ขท8729,pickup,3,0
2024-07-27 13:41:03.303,กษ2057,sedan,0,0
2024-07-27 13:41:23.177,337814,van,0,2
2024-07-27 14:26:29.136,327461,pickup,0,0
2024-07-27 14:26:36.134,2ขค2614,sedan,1,5
2024-07-27 14:27:45.754,329055,taxi,0,0
2024-07-27 14:29:31.604,ทห6027,sedan,0,0
2024-07-27 14:30:41.509,1ก1325,taxi,0,0
2024-07-27 14:30:50.226,ก4012,pickup,0,0
2024-07-27 14:31:33.494,ก5281,pickup,0,0
2024-07-27 14:31:40.972,3ก1221,pickup,0,0
2024-07-27 14:32:06.205,30470,pickup,0,0
2024-07-27 14:32:38.476,ข2400,sedan,0,0
2024-07-27 14:32:51.712,405424,pickup,0,0
2024-07-27 14:33:06.068,302280,sedan,0,0
2024-07-27 14:34:02.812,331272,taxi,0,1
2024-07-27 14:34:41.161,7ธ351,pickup,0,0
2024-07-27 14:40:07.278,1มค1845,sedan,0,0
2024-07-27 14:41:37.253,1มก1927,taxi,0,0
2024-07-27 14:41:52.128,3ง2200,sedan,1,0
2024-07-27 14:45:26.393,12255,taxi,0,0
2024-07-27 14:45:46.868,บจ7022,taxi,0,0
2024-07-27 14:46:09.861,301250,suv,0,0
2024-07-27 14:46:45.491,1มย100,taxi,0,0
2024-07-27 14:49:10.330,8ค3060,sedan,0,0
2024-07-27 14:49:21.327,บท1597,pickup,0,0
2024-07-27 14:56:33.414,3764,taxi,1,2
2024-07-27 14:59:34.203,725951,taxi,1,0
2024-07-27 15:00:23.514,ทห5827,bus,0,0
2024-07-27 16:19:05.931,1ก2778,sedan,0,0
2024-07-27 16:19:48.559,กง3472,sedan,0,0
2024-07-28 02:03:50.415,7กส644,sedan,0,0
2024-07-28 02:13:16.345,1กฐ219,suv,0,0
2024-07-28 02:14:58.076,1ขช5766,pickup,0,0
2024-07-28 02:15:53.386,ฮภ5047,pickup,1,0
2024-07-28 02:19:01.333,ท7240,sedan,0,0
2024-07-28 02:19:04.572,6กษ2224,sedan,0,0
2024-07-28 02:19:13.809,6401,pickup,0,0
2024-07-28 02:26:42.971,ฆถ1123,sedan,0,0
2024-07-28 02:26:45.371,กว41,pickup,0,0
2024-07-28 02:28:07.108,5กน5815,pickup,0,0
2024-07-28 02:28:17.345,1มค1111,taxi,0,0
2024-07-28 02:28:55.214,1กค3509,pickup,0,0
2024-07-28 02:29:07.211,1ก1572,pickup,0,0
2024-07-28 02:29:27.805,1มก426,pickup,0,0
2024-07-28 02:31:45.131,กจ8385,pickup,0,0
2024-07-28 02:41:30.854,ฆษ2454,pickup,0,0
2024-07-28 02:41:35.613,มฐ9955,pickup,0,0
2024-07-28 02:42:52.791,1กณ8051,pickup,0,0
2024-07-28 02:42:58.030,1ขข1970,truck,0,0
2024-07-28 02:43:03.909,16861,truck,0,0
2024-07-28 02:43:40.778,5กฐ8452,pickup,0,0
2024-07-28 02:44:39.721,ฎง3699,sedan,0,0
2024-07-28 02:46:24.859,4กฆ9907,sedan,0,0
2024-07-28 02:46:31.855,ฐก6896,pickup,0,0
2024-07-28 02:48:35.820,ชท15,van,0,0
2024-07-28 02:49:40.442,1มช1117,taxi,0,0
2024-07-28 02:50:18.275,11777,pickup,1,0
2024-07-28 02:50:26.513,กง6245,bus,0,0
2024-07-28 02:50:33.391,9กภ2228,other,0,0
2024-07-28 02:55:01.160,ทช4009,pickup,0,0
2024-07-28 02:55:56.384,8กฆ9956,pickup,0,0
2024-07-28 02:56:08.141,2กร8692,sedan,0,0
2024-07-28 02:56:10.620,ข1615,bus,0,0
2024-07-28 02:56:56.368,ท6202,pickup,0,0
2024-07-28 02:57:13.843,กพ1773,pickup,0,0
2024-07-28 02:57:20.961,7กด4554,pickup,0,0
2024-07-28 02:57:48.233,ทก589,sedan,0,0
2024-07-28 02:57:53.711,ทฬ4748,sedan,0,0
2024-07-28 02:58:08.827,7กข3667,suv,1,0
2024-07-28 02:59:04.132,1มศ621,taxi,0,0
2024-07-28 02:59:12.609,1มฎ1068,taxi,0,0
2024-07-28 02:59:19.487,1ม1130,pickup,0,0
2024-07-28 02:59:51.998,บฬ1231,pickup,0,0
2024-07-28 02:59:59.596,1กมฐ1382,taxi,0,0
2024-07-28 03:00:02.999,3กส3351,sedan,0,0
2024-07-28 03:00:08.758,6กณ4680,pickup,0,0
2024-07-28 03:00:14.876,สส388,sedan,0,0
2024-07-28 03:01:36.293,ทห4319,sedan,0,0
2024-07-28 03:03:24.743,กข52,sedan,0,0
2024-07-28 03:03:33.140,6กส8621,pickup,0,0
2024-07-28 03:10:56.865,ษร491,bus,0,0
2024-07-28 03:11:27.616,บก5799,pickup,0,0
2024-07-28 03:12:10.124,ทฬ8270,pickup,0,0
2024-07-28 03:12:24.600,1มค1727,bus,1,0
2024-07-28 03:13:11.467,6กข3525,sedan,0,0
2024-07-28 03:13:34.580,1ท64,pickup,0,0
2024-07-28 03:13:43.938,ม11,pickup,0,0
2024-07-28 03:13:50.336,1กอ6100,pickup,0,0
2024-07-28 03:15:48.387,ภศ6555,pickup,0,0
2024-07-28 03:17:16.122,1ษ8227,sedan,0,0
2024-07-28 03:17:38.716,1มก4492,taxi,0,0
2024-07-28 03:17:50.832,ฎป1253,pickup,0,0
2024-07-28 03:17:59.470,1กฒณ5880,bus,0,0
2024-07-28 03:18:03.469,1มร1171,taxi,0,0
2024-07-28 03:18:08.827,1กถ363,pickup,0,0
2024-07-28 03:19:22.807,1ษ9223,sedan,0,0
2024-07-28 03:19:26.926,6กล5081,pickup,3,0
2024-07-28 03:27:17.602,1มก165,tuktuk,0,0
2024-07-28 03:31:20.497,สก2185,tuktuk,0,0
2024-07-28 03:34:31.084,ฮธ3414,van,4,0
2024-07-28 03:37:04.564,อก5,pickup,1,0
2024-07-28 03:56:09.740,3ก1975,tuktuk,1,0
2024-07-28 03:56:45.370,สก105,other,0,0
2024-07-28 06:15:15.396,3มก7533,tuktuk,0,0
2024-07-28 06:15:31.512,สก2939,tuktuk,1,2
2024-07-28 06:16:20.138,สก2935,motorbike,0,0
2024-07-28 06:16:56.248,สช851,tuktuk,0,0
2024-07-28 06:25:06.399,สก6968,tuktuk,0,0
2024-07-28 06:28:07.468,2กธ4728,sedan,0,0
2024-07-28 06:28:15.706,340223,van,5,0
2024-07-28 06:29:15.930,339234,van,0,0
2024-07-28 06:35:09.997,14174,truck,0,0
2024-07-28 06:40:46.147,ม4725,taxi,7,0
2024-07-28 06:41:36.733,ฮก5,pickup,1,0
2024-07-28 06:46:13.619,บพ509,van,10,1
2024-07-28 06:55:07.398,3ขกฎ5309,pickup,0,0
2024-07-28 07:02:26.840,ฮธ3414,van,3,1
2024-07-28 07:04:51.559,ส5305,truck,0,0
2024-07-28 07:17:09.124,ฮร464,van,1,1
2024-07-28 07:17:37.516,361477,van,0,0
2024-07-28 07:28:11.467,สก5815,tuktuk,0,0
2024-07-28 07:31:21.617,103387,truck,0,0
2024-07-28 07:32:28.079,ส02277,truck,0,0
2024-07-28 07:33:11.787,31491,tuktuk,0,0
2024-07-28 07:43:45.817,ฮน8164,van,2,4
2024-07-28 07:46:56.368,345731,van,0,0
2024-07-28 08:03:43.697,สก4584,truck,0,0
2024-07-28 08:04:02.932,สก6991,tuktuk,1,0
2024-07-28 08:04:07.810,สก6807,tuktuk,0,0
2024-07-28 08:12:17.242,ฮพ5882,van,0,0
2024-07-28 08:12:29.798,ฮน6899,van,0,0
2024-07-28 08:17:18.202,1ฒต1225,van,1,0
2024-07-28 08:30:48.147,กพ4310,pickup,2,2
2024-07-28 08:31:13.262,341586,pickup,0,0
2024-07-28 09:14:21.847,นข1752,van,4,11
2024-07-28 09:20:29.392,341520,pickup,1,3
2024-07-28 09:26:41.372,สก156,truck,0,0
2024-07-28 09:27:40.715,335670,motorbike,2,1
2024-07-28 09:42:59.231,302422,bus,11,0
2024-07-28 09:44:32.084,337354,van,0,0
2024-07-28 10:06:49.289,1นจ9608,pickup,0,0
2024-07-28 13:27:16.122,ฮอ6532,van,1,1
2024-07-28 14:48:39.618,นข8592,pickup,0,0
2024-07-28 14:48:56.334,2กก9451,taxi,0,0
2024-07-28 14:49:22.326,ทห4231,sedan,0,0
2024-07-28 14:56:36.853,333460,sedan,0,0
2024-07-28 15:03:24.703,1มค7455,hatchback,0,0
2024-07-28 15:03:30.340,34122,motorbike,0,0
2024-07-28 15:06:16.619,333435,other,0,0
2024-07-28 15:06:22.857,1มร2507,sedan,0,0
2024-07-28 15:06:38.972,ทท3777,sedan,0,0
2024-07-28 15:11:35.973,กห9977,suv,0,0
2024-07-28 15:13:25.342,ฮฐ2446,other,0,0
2024-07-28 15:14:38.682,7ก3110,other,2,0
2024-07-28 15:14:44.080,ทก5597,truck,0,0
2024-07-28 15:40:01.000,ทฬ5028,sedan,0,0
2024-07-28 15:41:12.860,ทห4966,sedan,0,0
2024-07-28 15:58:28.462,กว4445,pickup,0,0
2024-07-28 16:05:35.390,301081,sedan,0,0
2024-07-29 02:13:27.662,4กข9447,suv,0,0
2024-07-29 02:15:26.874,3กร2212,sedan,0,0
2024-07-29 02:25:10.637,1มข145,taxi,2,0
2024-07-29 02:29:28.245,1ขล5796,pickup,1,0
2024-07-29 02:41:55.249,5กพ4323,sedan,0,1
2024-07-29 02:47:03.486,14420,sedan,0,0
2024-07-29 02:50:49.746,5ขต3290,pickup,0,0
2024-07-29 02:55:56.864,ทส1462,pickup,0,0
2024-07-29 02:56:17.139,ทก4027,sedan,0,0
2024-07-29 02:58:36.940,1มฬ3300,sedan,0,0
2024-07-29 02:59:01.454,ง4477,suv,0,0
2024-07-29 03:00:17.995,4กธ2522,pickup,0,0
2024-07-29 03:02:26.719,1มร2231,taxi,0,0
2024-07-29 03:11:22.617,12401,hatchback,0,0
2024-07-29 03:12:14.842,8ก4400,sedan,0,0
2024-07-29 03:12:58.070,2ณ1145,sedan,0,0
2024-07-29 03:14:25.166,ก4681,other,0,0
2024-07-29 03:20:36.190,4งฉ160,sedan,0,0
2024-07-29 03:26:01.743,71518,pickup,0,0
2024-07-29 03:35:30.150,11124,sedan,0,0
2024-07-29 03:41:45.850,กท8123,pickup,0,0
2024-07-29 05:20:22.874,ก712,other,0,0
2024-07-29 06:28:22.463,ขล533,pickup,1,2
2024-07-29 06:35:11.397,9กฮ6548,suv,0,0
2024-07-29 06:47:44.115,319605,van,0,0
2024-07-29 06:59:21.727,1ก400,taxi,3,0
2024-07-29 06:59:39.962,สก1430,motorbike,0,0
2024-07-29 07:18:02.549,สก0837,tuktuk,0,0
2024-07-29 07:18:54.295,ก3076,tuktuk,0,0
2024-07-29 07:29:12.569,3มก6135,truck,0,1
2024-07-29 07:30:28.152,สก4715,tuktuk,0,0
2024-07-29 07:30:59.864,7กก3459,tuktuk,5,0
2024-07-29 07:32:04.365,ฮง4220,van,6,0
2024-07-29 07:34:52.878,302423,van,0,0
2024-07-29 07:41:00.383,338993,van,0,1
2024-07-29 07:43:38.419,สก2191,tuktuk,0,0
2024-07-29 07:51:18.138,ขต585,suv,0,0
2024-07-29 07:59:45.200,สก2542,tuktuk,0,0
2024-07-29 08:20:35.151,344316,van,0,0
2024-07-29 08:28:22.224,สก6968,tuktuk,0,1
2024-07-29 08:30:17.396,สก4555,tuktuk,0,0
2024-07-29 08:33:21.384,1นฉ1823,van,0,0
2024-07-29 08:42:47.953,ฮอ2701,van,0,0
2024-07-29 10:19:09.371,สก186,truck,0,0
2024-07-29 10:32:55.711,สก4036,tuktuk,0,1
2024-07-29 10:33:25.703,31775,other,0,0
2024-07-29 10:33:44.217,ฮท887,van,5,0
2024-07-29 10:42:55.711,สก570,tuktuk,0,0
2024-07-29 10:43:35.339,สก5502,tuktuk,1,0
2024-07-29 10:43:36.219,สก5502,pickup,0,0
2024-07-29 10:43:53.454,301578,tuktuk,0,0
2024-07-29 10:46:06.502,334944,other,3,0
2024-07-29 11:11:01.503,สก4736,tuktuk,0,0
2024-07-29 12:02:00.966,337814,pickup,4,3
2024-07-29 12:06:14.500,1กบ7214,pickup,0,2
2024-07-29 12:26:10.500,กข2447,pickup,0,0
2024-07-29 12:26:55.528,ขง1971,sedan,0,1
2024-07-29 12:32:50.273,กบ1755,truck,0,0
2024-07-29 12:45:27.873,34544,taxi,0,1
2024-07-29 12:47:59.710,ทธ770,other,0,0
2024-07-29 13:15:21.994,1มก6811,taxi,4,3
2024-07-29 13:16:58.487,กก2002,pickup,0,0
2024-07-29 13:18:33.340,กง7255,motorbike,0,0
2024-07-29 13:19:35.083,กก471,taxi,0,0
2024-07-29 13:25:36.630,1ภ191,taxi,0,3
2024-07-29 13:26:43.851,กบ2271,pickup,5,0
2024-07-29 13:29:36.122,บท7645,hatchback,0,0
2024-07-29 13:29:39.641,กค4451,hatchback,0,0
2024-07-29 13:30:04.279,สห4711,sedan,0,0
2024-07-29 13:30:24.994,กผ7401,other,0,0
2024-07-29 13:30:29.872,ญฬ1549,other,1,0
2024-07-29 13:37:55.231,กข82,other,0,1
2024-07-29 13:38:12.586,ศฐ2213,sedan,0,0
2024-07-29 13:40:16.876,4ก5975,other,0,0
2024-07-29 13:40:27.273,ทห1580,other,1,0
2024-07-29 13:41:46.490,ทก322,sedan,0,0
2024-07-29 13:41:51.609,กห4357,other,0,0
2024-07-29 13:43:07.828,ข7065,sedan,0,0
2024-07-29 13:43:11.707,32002,taxi,0,0
2024-07-29 13:43:46.817,ฆ1231,sedan,0,0
2024-07-29 13:44:26.446,ทก1722,taxi,0,0
2024-07-29 13:45:43.709,1ท1788,sedan,0,0
2024-07-29 13:45:54.705,3ษ8075,taxi,0,0
2024-07-29 13:46:14.460,ก04005,taxi,0,0
2024-07-29 13:46:20.937,32777,sedan,0,0
2024-07-29 13:47:06.444,5ก2455,taxi,0,0
2024-07-29 13:47:16.442,31417,pickup,0,0
2024-07-29 13:47:38.196,สษ6435,sedan,0,0
2024-07-29 13:48:57.893,332071,taxi,0,0
2024-07-29 13:49:17.888,702290,taxi,0,0
2024-07-29 13:51:28.176,ทศ771,taxi,0,2
2024-07-29 13:51:37.574,ก00977,other,0,0
2024-07-29 13:53:59.134,302477,truck,1,0
